url,Beds,Baths,Pricing,Address
https://rentals.ca/ottawa/600-gilmour-street,1 ,1 ,$1595,"600 Gilmour Street - Ottawa, ON"
https://rentals.ca/ottawa/199-slater-street-1,0 ,0 ,$1700,"199 Slater Street - Ottawa, ON"
https://rentals.ca/ottawa/149-waverley-street,3.5 ,1 ,$2550,"149 Waverley Street - Ottawa, ON"
https://rentals.ca/ottawa/47-third-avenue,3 ,1.5 ,$5800,"47 Third Avenue - Ottawa, ON"
https://rentals.ca/ottawa/3446-southgate-road,3.5 ,2.5 ,$2450,"3446 Southgate Road - Ottawa, ON"
https://rentals.ca/ottawa/268-lorry-greenberg-drive,2 ,1 ,$1850,"268 Lorry Greenberg Drive - Ottawa, ON"
https://rentals.ca/ottawa/2199-bel-air-drive,1 ,1.5 ,$800,"2199 Bel-Air Drive - Ottawa, ON"
https://rentals.ca/ottawa/121-parkdale-avenue-5,2 ,2 ,$2795,"121 Parkdale Avenue - Ottawa, ON"
https://rentals.ca/ottawa/160-mafeking-avenue,2 ,2 ,$2200,"160 Mafeking Avenue - Ottawa, ON"
https://rentals.ca/ottawa/93-briston-private,1 ,1.5 ,$1980,"93 Briston Private - Ottawa, ON"
https://rentals.ca/ottawa/35-holland-avenue,1 ,1 ,$1800,"35 Holland Avenue - Ottawa, ON"
https://rentals.ca/ottawa/430-parkdale-avenue-1,1 ,1 ,$1695,"430 Parkdale Avenue - Ottawa, ON"
https://rentals.ca/ottawa/1171-ambleside-drive-1,1 ,1 ,$1900,"1171 Ambleside Drive - Ottawa, ON"
https://rentals.ca/ottawa/1025-grenon-avenue-1,1 ,1 ,$1550,"1025 Grenon Avenue - Ottawa, ON"
https://rentals.ca/ottawa/635-richmond-road,1 ,1.5 ,$2400,"635 Richmond Road - Ottawa, ON"
https://rentals.ca/ottawa/445-laurier-avenue-west-4,1 ,1 ,$2000,"445 Laurier Avenue West - Ottawa, ON"
https://rentals.ca/ottawa/123-carruthers-avenue,1 ,1 ,$1595,"123 Carruthers Avenue - Ottawa, ON"
https://rentals.ca/ottawa/470-laurier-avenue-west,1 ,1 ,$1900,"470 Laurier Avenue West - Ottawa, ON"
https://rentals.ca/ottawa/434-hilson-avenue-1,4 ,3 ,$3850,"434 Hilson Avenue - Ottawa, ON"
https://rentals.ca/ottawa/340-briston-private,2 ,1.5 ,$1900,"340 Briston Private - Ottawa, ON"
https://rentals.ca/ottawa/2551-southvale-crescent,1 ,0 ,$625,"2551 Southvale Crescent - Ottawa, ON"
https://rentals.ca/ottawa/18-jolliet-avenue,2 ,1 ,$1850,"18 Jolliet Avenue - Ottawa, ON"
https://rentals.ca/ottawa/270-breezehill-avenue-south,1 ,1 ,$2025,"270 Breezehill Avenue South - Ottawa, ON"
https://rentals.ca/ottawa/1169-rockingham-avenue-1,2 ,1 ,$1595,"1169 Rockingham Avenue - Ottawa, ON"
https://rentals.ca/ottawa/46-ella-street-1,3 ,3 ,$3950,"46 Ella Street - Ottawa, ON"
https://rentals.ca/ottawa/hutchison-avenue,5 ,3.5 ,$8950,"Hutchison Avenue - Ottawa, ON"
https://rentals.ca/ottawa/19-pentry-lane-1,4 ,2 ,$3500,"19 Pentry Lane - Ottawa, ON"
https://rentals.ca/ottawa/355-nelson-street,1 - 2 ,1 ,$1800 - $2200,"355 Nelson Street - Ottawa, ON"
https://rentals.ca/ottawa/170-breezehill-avenue-north,2 ,1 ,$2100,"170 Breezehill Avenue North - Ottawa, ON"
https://rentals.ca/ottawa/2328-atwater-street,5 ,2 ,$3600,"2328 Atwater Street - Ottawa, ON"
https://rentals.ca/ottawa/829-smyth-road,2 ,1 ,$2400,"829 Smyth Road - Ottawa, ON"
https://rentals.ca/ottawa/207-jeremiah-kealey-street,3 ,3 ,$3500,"207 Jeremiah Kealey Street - Ottawa, ON"
https://rentals.ca/ottawa/columbus-avenue-1,3 ,1 ,$3400,"Columbus Avenue - Ottawa, ON"
https://rentals.ca/ottawa/columbus-avenue,2.5 ,1 ,$2850,"Columbus Avenue - Ottawa, ON"
https://rentals.ca/ottawa/10-oblats-avenue,1 - 2 ,1 - 2 ,$1875 - $2595,"10 Oblats Avenue - Ottawa, ON"
https://rentals.ca/ottawa/58-lebreton-street-north-2,2 ,1 ,$2550,"58 Lebreton Street North - Ottawa, ON"
https://rentals.ca/ottawa/136-goulburn-avenue,5 ,2.5 ,$3700,"136 Goulburn Avenue - Ottawa, ON"
https://rentals.ca/ottawa/430-parkdale-avenue,1 ,1 ,$1195,"430 Parkdale Avenue - Ottawa, ON"
https://rentals.ca/ottawa/bradley-avenue,2 ,1 ,$1400,"Bradley Avenue - Ottawa, ON"
https://rentals.ca/ottawa/464-rue-wilbrod-street,0 - 2 ,1 ,$1300 - $2000,"464 Rue Wilbrod Street - Ottawa, ON"
https://rentals.ca/ottawa/12-hamilton-avenue-north-2,1 - 2 ,1 ,$1625 - $2195,"12 Hamilton Avenue North - Ottawa, ON"
https://rentals.ca/ottawa/175-main-street,1 ,1 ,$1905 - $2130,"175 Main Street - Ottawa, ON"
https://rentals.ca/ottawa/716-chapman-boulevard,4 ,2 ,$3300,"716 Chapman Boulevard - Ottawa, ON"
https://rentals.ca/ottawa/lorry-greenberg-drive,2 ,1 ,$1850,"Lorry Greenberg Drive - Ottawa, ON"
https://rentals.ca/ottawa/171-hickstead-way,0 ,0 ,$3300,"171 Hickstead Way - Ottawa, ON"
https://rentals.ca/ottawa/857-blackcomb-private,1.5 ,1 ,$2000,"857 Blackcomb Private - Ottawa, ON"
https://rentals.ca/ottawa/805-carling-avenue-id577722,1.5 ,1 ,$2450,"805 Carling Avenue - Ottawa, ON"
https://rentals.ca/ottawa/251-percy-street,1 ,1 ,$1175,"251 Percy Street - Ottawa, ON"
https://rentals.ca/ottawa/300-lisgar-street-1,1 ,1 ,$2500,"300 Lisgar Street - Ottawa, ON"
https://rentals.ca/ottawa/212-plymouth-street-1,3 ,0.5 ,$2400,"212 Plymouth Street - Ottawa, ON"
https://rentals.ca/ottawa/179-george-street-4,2 ,2 ,$1350,"179 George Street - Ottawa, ON"
https://rentals.ca/ottawa/278-hinchey-avenue,1 ,0.5 ,$1650,"278 Hinchey Avenue - Ottawa, ON"
https://rentals.ca/ottawa/rookie-crescent,3 ,3 ,$2250,"Rookie Crescent - Ottawa, ON"
https://rentals.ca/ottawa/jenscott-private,2 ,2 ,$2700,"Jenscott Private - Ottawa, ON"
https://rentals.ca/ottawa/stallion-crescent,3 ,2.5 ,$2200,"Stallion Crescent - Ottawa, ON"
https://rentals.ca/ottawa/219-shinny-avenue,3 ,3 ,$2350,"219 Shinny Avenue - Ottawa, ON"
https://rentals.ca/ottawa/jardiniere-street-1,4 ,2.5 ,$2500,"Jardiniere street - Ottawa, ON"
https://rentals.ca/ottawa/208-bandelier-way,3 ,2.5 ,$2200,"208 Bandelier Way - Ottawa, ON"
https://rentals.ca/ottawa/74-esterlawn-private,3 ,1.5 ,$2100,"74 Esterlawn Private - Ottawa, ON"
https://rentals.ca/ottawa/92-latigo-ridge,3 ,2.5 ,$2375,"92 Latigo Ridge - Ottawa, ON"
https://rentals.ca/ottawa/100-woodhurst-crescent,3 ,3.5 ,$2500,"100 Woodhurst Crescent - Ottawa, ON"
https://rentals.ca/ottawa/252-saint-andrew-street,2 ,1 ,$1750,"252 Saint Andrew Street - Ottawa, ON"
https://rentals.ca/ottawa/228-sheaf-row,4 ,2.5 ,$2500,"228 Sheaf Row - Ottawa, ON"
https://rentals.ca/ottawa/13-college-circle,2.5 ,2.5 ,$2500,"13 College Circle - Ottawa, ON"
https://rentals.ca/ottawa/1717-heatherington-road,3 ,2 ,$2000,"1717 Heatherington Road - Ottawa, ON"
https://rentals.ca/ottawa/185-lyon-street-north-2,0 ,1 ,$1669,"185 Lyon Street North - Ottawa, ON"
https://rentals.ca/ottawa/13-henry-street-1,1 ,1 ,$1500,"13 Henry Street - Ottawa, ON"
https://rentals.ca/ottawa/1202-kingston-avenue,0 ,1 ,$1550,"1202 Kingston Avenue - Ottawa, ON"
https://rentals.ca/ottawa/265-laurier-avenue-east,1 ,1 ,$900,"265 Laurier Avenue East - Ottawa, ON"
https://rentals.ca/ottawa/136-kamloops-avenue,1 ,1 ,$1000,"136 Kamloops Avenue - Ottawa, ON"
https://rentals.ca/ottawa/305-rideau-street-1,1 ,1 ,$1200,"305 Rideau Street - Ottawa, ON"
https://rentals.ca/ottawa/240-avenue-blackburn,1 ,1 ,$1000,"240 Avenue Blackburn - Ottawa, ON"
https://rentals.ca/ottawa/642-shelley-avenue,1 ,0 ,$400,"642 Shelley Avenue - Ottawa, ON"
https://rentals.ca/ottawa/200-hopewell-avenue,7 ,3 ,$800,"200 Hopewell Avenue - Ottawa, ON"
https://rentals.ca/ottawa/155-stewart-street,1 ,1 ,$1450,"155 Stewart Street - Ottawa, ON"
https://rentals.ca/ottawa/980-goren-avenue,3 ,1 ,$1950,"980 Goren Avenue - Ottawa, ON"
https://rentals.ca/ottawa/428-george-street-west,3 ,1 ,$2100,"428 George Street West - Ottawa, ON"
https://rentals.ca/ottawa/456-mutual-street,3 ,1 ,$2250,"456 Mutual Street - Ottawa, ON"
https://rentals.ca/ottawa/295-michel-circle,3 ,1 ,$2100,"295 Michel Circle - Ottawa, ON"
https://rentals.ca/ottawa/564-highcroft-avenue,3 ,2 ,$2800,"564 Highcroft Avenue - Ottawa, ON"
https://rentals.ca/ottawa/212-plymouth-street,3 ,0.5 ,$2400,"212 Plymouth Street - Ottawa, ON"
https://rentals.ca/ottawa/692-holt-crescent,3 ,2 ,$3200,"692 Holt Crescent - Ottawa, ON"
https://rentals.ca/ottawa/434-hilson-avenue,3 ,2.5 ,$3850,"434 Hilson Avenue - Ottawa, ON"
https://rentals.ca/ottawa/colonel-murray-street,3 ,2 ,$2500,"Colonel Murray Street - Ottawa, ON"
https://rentals.ca/ottawa/180-marlborough-avenue,5 ,2 ,$4375,"180 Marlborough Avenue - Ottawa, ON"
https://rentals.ca/ottawa/2065-vincent-street,2.5 ,1 ,$2200,"2065 Vincent Street - Ottawa, ON"
https://rentals.ca/ottawa/65-kilbarry-crescent,4 ,4 ,$4900,"65 Kilbarry Crescent - Ottawa, ON"
https://rentals.ca/ottawa/135-young-street,4 ,1.5 ,$2200,"135 Young Street - Ottawa, ON"
https://rentals.ca/ottawa/1-cornwall-street,5 ,2.5 ,$5000,"1 Cornwall Street - Ottawa, ON"
https://rentals.ca/ottawa/104-hickstead-way,4 ,2.5 ,$3150,"104 Hickstead Way - Ottawa, ON"
https://rentals.ca/ottawa/636-rue-oconnor-street,1 ,1 ,$4000,"636 Rue O'Connor Street - Ottawa, ON"
https://rentals.ca/ottawa/144-wilbert-cox-drive,5 ,3 ,$4000,"144 Wilbert Cox Drive - Ottawa, ON"
https://rentals.ca/ottawa/81-ivy-crescent,3 ,2 ,$3500,"81 Ivy Crescent - Ottawa, ON"
https://rentals.ca/ottawa/326-athlone-avenue,4 ,2 ,$3600,"326 Athlone Avenue - Ottawa, ON"
https://rentals.ca/ottawa/10-fallow-court,3 ,2.5 ,$2400,"10 Fallow Court - Ottawa, ON"
https://rentals.ca/ottawa/1185-emperor-avenue,3 ,2 ,$2000,"1185 Emperor Avenue - Ottawa, ON"
https://rentals.ca/ottawa/183-woodroffe-avenue,7 ,3 ,$800,"183 Woodroffe Avenue - Ottawa, ON"
https://rentals.ca/ottawa/748-brittanic-road-1,4 ,3 ,$2600,"748 Brittanic Road - Ottawa, ON"
https://rentals.ca/ottawa/2255-tecumseh-street,3 ,2 ,$2700,"2255 Tecumseh Street - Ottawa, ON"
https://rentals.ca/ottawa/derreen-avenue-4,3 ,2.5 ,$2500,"Derreen Avenue - Ottawa, ON"
https://rentals.ca/ottawa/105-erin-crescent,3 ,2.5 ,$2550,"105 Erin Crescent - Ottawa, ON"
https://rentals.ca/ottawa/313-beechgrove-avenue,2 ,3 ,$2875,"313 Beechgrove Avenue - Ottawa, ON"
https://rentals.ca/ottawa/2812-saint-stephens-street,5 ,2 ,$2900,"2812 Saint Stephens Street - Ottawa, ON"
https://rentals.ca/ottawa/907-smyth-road,3 ,1.5 ,$2400,"907 Smyth Road - Ottawa, ON"
https://rentals.ca/ottawa/273-shakespeare-street-1,3 ,1 ,$2050,"273 Shakespeare Street - Ottawa, ON"
https://rentals.ca/ottawa/2636-elmhurst-street,3 ,1 ,$2300,"2636 Elmhurst Street - Ottawa, ON"
https://rentals.ca/ottawa/841-alpine-avenue,3 ,1 ,$1700,"841 Alpine Avenue - Ottawa, ON"
https://rentals.ca/ottawa/1025-grenon-avenue,1 ,1 ,$1785,"1025 Grenon Avenue - Ottawa, ON"
https://rentals.ca/ottawa/199-slater-street-8,1 ,1 ,$1950,"199 Slater Street - Ottawa, ON"
https://rentals.ca/ottawa/805-carling-avenue-id575174,2 ,1 ,$2400,"805 Carling Avenue - Ottawa, ON"
https://rentals.ca/ottawa/354-gladstone-avenue-4,1 ,1 ,$1700,"354 Gladstone Avenue - Ottawa, ON"
https://rentals.ca/ottawa/90-george-street,1 ,1 ,$2600,"90 George Street - Ottawa, ON"
https://rentals.ca/ottawa/1081-ambleside-drive-1,1 ,1 ,$2000,"1081 Ambleside Drive - Ottawa, ON"
https://rentals.ca/ottawa/255-bay-street-3,0.5 ,0.5 ,$1995,"255 Bay Street - Ottawa, ON"
https://rentals.ca/ottawa/205-bolton-street,1 ,1 ,$2100,"205 Bolton Street - Ottawa, ON"
https://rentals.ca/ottawa/1171-ambleside-drive,1 ,1 ,$2000,"1171 Ambleside Drive - Ottawa, ON"
https://rentals.ca/ottawa/199-kent-street-2,2 ,1 ,$2150,"199 Kent Street - Ottawa, ON"
https://rentals.ca/ottawa/805-carling-avenue-id553456,2 ,1 ,$2700,"805 Carling Avenue - Ottawa, ON"
https://rentals.ca/ottawa/682-churchill-avenue-north-1,2 ,2 ,$2300,"682 Churchill Avenue North - Ottawa, ON"
https://rentals.ca/ottawa/555-brittany-drive-1,2 ,2 ,$2200,"555 Brittany Drive - Ottawa, ON"
https://rentals.ca/ottawa/242-rideau-street-6,2 ,2 ,$2850,"242 Rideau Street - Ottawa, ON"
https://rentals.ca/ottawa/116-briston-private,2 ,1.5 ,$1900,"116 Briston Private - Ottawa, ON"
https://rentals.ca/ottawa/360-cumberland-street-1,1 ,1 ,$1850,"360 Cumberland Street - Ottawa, ON"
https://rentals.ca/ottawa/338-london-terrace,2.5 ,1.5 ,$2100,"338 London Terrace - Ottawa, ON"
https://rentals.ca/ottawa/mcleod-street,1 ,1 ,$1900,"McLeod Street - Ottawa, ON"
https://rentals.ca/ottawa/234-rideau-street-4,2 ,2 ,$2500,"234 Rideau Street - Ottawa, ON"
https://rentals.ca/ottawa/158-mcarthur-avenue-2,1 ,2 ,$1950,"158 McArthur Avenue - Ottawa, ON"
https://rentals.ca/ottawa/310-central-park-drive,1 ,1 ,$1800,"310 Central Park Drive - Ottawa, ON"
https://rentals.ca/ottawa/255-bay-street-5,1 ,1 ,$1950,"255 Bay Street - Ottawa, ON"
https://rentals.ca/ottawa/121-parkdale-avenue-id567828,1 ,1 ,$1805,"121 Parkdale Avenue - Ottawa, ON"
https://rentals.ca/ottawa/460-saint-laurent-boulevard,1.5 ,0.5 ,$1895,"460 Saint Laurent Boulevard - Ottawa, ON"
https://rentals.ca/ottawa/485-richmond-road-3,1 ,1 ,$1980,"485 Richmond Road - Ottawa, ON"
https://rentals.ca/ottawa/robert-grant-avenue,2 ,2 ,$2150,"Robert Grant Avenue - Ottawa, ON"
https://rentals.ca/ottawa/100-roger-guindon-avenue,2 ,2 ,$2500,"100 Roger Guindon Avenue - Ottawa, ON"
https://rentals.ca/ottawa/135-barrette-street,1 ,1 ,$3150,"135 Barrette Street - Ottawa, ON"
https://rentals.ca/ottawa/224-lyon-street-north-4,1 ,1 ,$1775,"224 Lyon Street North - Ottawa, ON"
https://rentals.ca/ottawa/841-blackcomb-private-1,2 ,2 ,$1990,"841 Blackcomb Private - Ottawa, ON"
https://rentals.ca/ottawa/118-holmwood-avenue,1 ,1 ,$2200,"118 Holmwood Avenue - Ottawa, ON"
https://rentals.ca/ottawa/420-berkley-avenue-1,1 ,1 ,$2250,"420 Berkley Avenue - Ottawa, ON"
https://rentals.ca/ottawa/101-richmond-road-1,1 ,1 ,$2160,"101 Richmond Road - Ottawa, ON"
https://rentals.ca/ottawa/121-parkdale-avenue-1,1 ,1 ,$2700,"121 Parkdale Avenue - Ottawa, ON"
https://rentals.ca/ottawa/383-cumberland-street-2,1 ,1 ,$2150,"383 Cumberland Street - Ottawa, ON"
https://rentals.ca/ottawa/324-laurier-avenue-west-1,1 ,1 ,$1890,"324 Laurier Avenue West - Ottawa, ON"
https://rentals.ca/ottawa/234-rideau-street-5,2 ,2 ,$2750,"234 Rideau Street - Ottawa, ON"
https://rentals.ca/ottawa/411-mackay-street,1.5 ,1.5 ,$2200,"411 MacKay Street - Ottawa, ON"
https://rentals.ca/ottawa/646-cummings-avenue,1 ,1 ,$1500,"646 Cummings Avenue - Ottawa, ON"
https://rentals.ca/ottawa/16-lloydalex-crescent,2.5 ,1 ,$1650,"16 Lloydalex Crescent - Ottawa, ON"
https://rentals.ca/ottawa/82-grove-avenue,2 ,1 ,$1750,"82 Grove Avenue - Ottawa, ON"
https://rentals.ca/ottawa/1143-jean-park-road-1,2 ,1 ,$2200,"1143 Jean Park Road - Ottawa, ON"
https://rentals.ca/ottawa/1143-jean-park-road,2 ,1 ,$2200,"1143 Jean Park Road - Ottawa, ON"
https://rentals.ca/ottawa/billings-avenue,2 ,1 ,$1800,"Billings Avenue - Ottawa, ON"
https://rentals.ca/ottawa/590-gilmour-street,1 ,1 ,$1125,"590 Gilmour Street - Ottawa, ON"
https://rentals.ca/ottawa/203-catherine-street-1,1 ,1 ,$1850,"203 Catherine Street - Ottawa, ON"
https://rentals.ca/ottawa/638-center-street,0.5 ,1 ,$1750,"638 Center Street - Ottawa, ON"
https://rentals.ca/ottawa/1337-kingston-avenue,2 ,1 ,$1750,"1337 Kingston Avenue - Ottawa, ON"
https://rentals.ca/ottawa/maitland-avenue,3 ,1 ,$1875,"Maitland Avenue - Ottawa, ON"
https://rentals.ca/ottawa/byward-market-square,2 ,1 ,$1200,"Byward Market Square - Ottawa, ON"
https://rentals.ca/ottawa/121-parkdale-avenue-7,0.5 ,0.5 ,$1650,"121 Parkdale Avenue - Ottawa, ON"
https://rentals.ca/ottawa/111-cooper-street-8,0.5 ,1 ,$1900,"111 Cooper Street - Ottawa, ON"
https://rentals.ca/ottawa/485-king-edward-avenue,1 ,1 ,$1675,"485 King Edward Avenue - Ottawa, ON"
https://rentals.ca/ottawa/225-maclaren-street,1 ,1 ,$1574,"225 MacLaren Street - Ottawa, ON"
https://rentals.ca/ottawa/116-cartier-street,1 ,1 ,$3200,"116 Cartier Street - Ottawa, ON"
https://rentals.ca/ottawa/250-lett-street-1,1 ,1 ,$1900,"250 Lett Street - Ottawa, ON"
https://rentals.ca/ottawa/141-cooper-street,0 - 1 ,1 ,$1249 - $1549,"141 Cooper Street - Ottawa, ON"
https://rentals.ca/ottawa/290-powell-avenue,1 ,2 ,$2500,"290 Powell Avenue - Ottawa, ON"
https://rentals.ca/ottawa/273-shakespeare-street,3 ,1 ,$2050,"273 Shakespeare Street - Ottawa, ON"
https://rentals.ca/ottawa/460-saint-laurent-boulevard-1,1.5 ,1 ,$1895,"460 Saint Laurent Boulevard - Ottawa, ON"
https://rentals.ca/ottawa/208-columbus-avenue,1.5 ,1 ,$1350,"208 Columbus Avenue - Ottawa, ON"
https://rentals.ca/ottawa/304-elmgrove-avenue,2 ,2 ,$2550,"304 Elmgrove Avenue - Ottawa, ON"
https://rentals.ca/ottawa/285-loretta-avenue-south,2 ,1 ,$1699,"285 Loretta Avenue South - Ottawa, ON"
https://rentals.ca/ottawa/15-champlain-avenue,2 ,1 ,$1400,"15 Champlain Avenue - Ottawa, ON"
https://rentals.ca/ottawa/16-champagne-avenue-south,1 ,1 ,$1825,"16 Champagne Avenue South - Ottawa, ON"
https://rentals.ca/ottawa/850-fisher-avenue,1 ,1 ,$1900,"850 Fisher Avenue - Ottawa, ON"
https://rentals.ca/ottawa/256-alfred-street,2 ,2 ,$1680,"256 Alfred Street - Ottawa, ON"
https://rentals.ca/ottawa/253-peres-blancs-avenue,1 ,1 ,$1375,"253 Pères-Blancs Avenue - Ottawa, ON"
https://rentals.ca/ottawa/775-maloja-way,3 ,2.5 ,$2100,"775 Maloja Way - Ottawa, ON"
https://rentals.ca/ottawa/549-bay-street,4 ,1 ,$2400,"549 Bay Street - Ottawa, ON"
https://rentals.ca/ottawa/27-marier-avenue,1 ,1 ,$1500,"27 Marier Avenue - Ottawa, ON"
https://rentals.ca/ottawa/marier-avenue,2 ,1 ,$2300,"Marier Avenue - Ottawa, ON"
https://rentals.ca/ottawa/1960-scott-street-1,1 ,1 ,$1790,"1960 Scott Street - Ottawa, ON"
https://rentals.ca/ottawa/256-alfred-street-1,0 ,0 ,$1620,"256 Alfred Street - Ottawa, ON"
https://rentals.ca/ottawa/601-somerset-street-west-1,2 ,1 ,$2075,"601 Somerset Street West - Ottawa, ON"
https://rentals.ca/ottawa/100-waverley-street,1 ,1 ,$1425,"100 Waverley Street - Ottawa, ON"
https://rentals.ca/ottawa/234-rideau-street-3,2 ,2 ,$2600,"234 Rideau Street - Ottawa, ON"
https://rentals.ca/ottawa/67-marquette-avenue,1 ,1 ,$1450,"67 Marquette Avenue - Ottawa, ON"
https://rentals.ca/ottawa/377-bell-street-south,4.5 ,1.5 ,$2900,"377 Bell Street South - Ottawa, ON"
https://rentals.ca/ottawa/101-champagne-avenue-south-5,1 ,1 ,$1750,"101 Champagne Avenue South - Ottawa, ON"
https://rentals.ca/ottawa/121-parkdale-avenue-2,2 ,2 ,$2720,"121 Parkdale Avenue - Ottawa, ON"
https://rentals.ca/ottawa/joffre-belanger-way,2 ,1 ,$1430,"Joffre-Bélanger Way - Ottawa, ON"
https://rentals.ca/ottawa/185-lyon-street-north-3,0 ,1 ,$1669,"185 Lyon Street North - Ottawa, ON"
https://rentals.ca/ottawa/1494-lepage-avenue-4,2 ,1 ,$725,"1494 Lepage Avenue - Ottawa, ON"
https://rentals.ca/ottawa/101-champagne-avenue-south-4,3 ,3 ,$1150,"101 Champagne Avenue South - Ottawa, ON"
https://rentals.ca/ottawa/1150-fisher-avenue,1 ,1 ,$1525,"1150 Fisher Avenue - Ottawa, ON"
https://rentals.ca/ottawa/1826-maple-grove-road,3 ,1.5 ,$2150,"1826 Maple Grove Road - Ottawa, ON"
https://rentals.ca/ottawa/430-briston-private,2 ,1.5 ,$1850,"430 Briston Private - Ottawa, ON"
https://rentals.ca/ottawa/83-sweetland-avenue,1 ,1 ,$700,"83 Sweetland Avenue - Ottawa, ON"
https://rentals.ca/ottawa/1250-mcwatters-road-2,2 ,1 ,$1825,"1250 McWatters Road - Ottawa, ON"
